Trade Date,Settle Date,Txn,Symbol,Security,Price,QTY,Comments,Comm,Sec Fee,Other,Foreign Withheld,Amount,Broker,Gain
11/8/2012,11/14/2012,by,LF,LEAPFROG ENTERPRISES INC CL A,8.2032,4350,,130.5,0,8,0,-35822.42,ITGI,0
11/8/2012,11/14/2012,ss,NKE,NIKE INC -CL B,93.8102,700,,14,1.48,0,0,65651.66,BTIG,0
11/8/2012,11/14/2012,by,ORLY,O'REILLY AUTOMOTIVE INC,89.418301,830,,6.23,0,8,0,-74231.42,MSCO,0
11/8/2012,11/14/2012,cs,RUE,RUE21 INC,28.659297,1310,,39.3,0,8,0,-37590.98,SUSQ,842.6181
11/8/2012,11/14/2012,ss,RUE,RUE21 INC,28.7461,600,,18,0.39,8,0,17221.27,SUSQ,0
11/8/2012,11/14/2012,sl,URBN,URBAN OUTFITTERS INC,35.287502,2110,,63.3,1.67,8,0,74383.66,JANY,-2875.2021
11/8/2012,11/14/2012,sl,VRA,VERA BRADLEY INC,27.159704,2710,,81.3,1.65,8.01,0,73511.84,BUCK,9955.1231
11/8/2012,11/14/2012,by,XRT,SPDR S&P RETAIL,61.639798,1240,,24.8,0,0,0,-76458.15,BTIG,0
11/9/2012,11/15/2012,by,AAP,ADVANCE AUTO PARTS INC,78.827595,940,,18.8,0,0,0,-74116.74,BTIG,0
11/9/2012,11/15/2012,sl,ABG,ASBURY AUTOMOTIVE GROUP INC,29.282,1300,,39,0.86,8,0,38018.74,PIPR,841.7169
11/9/2012,11/15/2012,cs,ARO,AEROPOSTALE INC,12.875799,5840,,175.2,0,8,0,-75377.87,RAJA,183.3701
11/9/2012,11/15/2012,ss,DG,DOLLAR GENERAL CORP,47.025701,2380,,71.4,2.51,8,0,111839.26,TNIS,0
11/9/2012,11/15/2012,ss,DLTR,DOLLAR TREE INC,37.7487,1970,,59.1,1.67,8,0,74296.17,MSCO,0
11/9/2012,11/9/2012,by,FADXX,GS FINANCIAL SQUARE MONEY,1,55950.6,,0,0,0,0,-55950.6,STUP,0
11/9/2012,11/15/2012,by,FRAN,FRANCESCAS HLDGS CORP,25.351201,2980,,89.4,0,8,0,-75643.98,STFL,0
11/9/2012,11/15/2012,cs,GNC,GNC HLDGS INC COM CL A,36.2065,1580,,47.4,0,8,0,-57261.67,TNIS,-2155.6782
11/9/2012,11/15/2012,ss,GNC,GNC HLDGS INC COM CL A,36.510702,1110,,33.3,0.91,8,0,40484.67,STFL,0
11/9/2012,11/15/2012,cs,JCP,J.C. PENNEY CO INC,20.593804,920,,27.6,0,8,0,-18981.9,SUSQ,-274.2478
11/9/2012,11/15/2012,ss,JCP,J.C. PENNEY CO INC,20.5042,2300,,69,1.06,8,0,47081.6,JANY,0
11/9/2012,11/15/2012,ss,JCP,J.C. PENNEY CO INC,20.782601,1680,,50.4,0.79,8,0,34855.58,MSCO,0
11/9/2012,11/15/2012,ss,JCP,J.C. PENNEY CO INC,20.9397,2000,,60,0.94,8,0,41810.46,PIPR,0
11/9/2012,11/15/2012,ss,JCP,J.C. PENNEY CO INC,20.3685,2200,,66,1.01,8,0,44735.69,SALI,0
11/9/2012,11/15/2012,sl,LAD,LITHIA MTRS INC CL A,32.8712,1150,,34.5,0.85,8,0,37758.53,BUCK,-2736.2531
11/9/2012,11/15/2012,by,LF,LEAPFROG ENTERPRISES INC CL A,8.2802,9130,,273.9,0,8,0,-75880.13,ITGI,0
11/9/2012,11/15/2012,ss,LULU,LULULEMON ATHLETICA INC,67.315198,1110,,22.2,1.68,0,0,74695.99,BTIG,0
11/9/2012,11/15/2012,sl,ULTA,ULTA SALON COSMETCS & FRAG INC,88.192102,1460,,43.8,2.89,8,0,128705.78,SALI,-11937.5238
11/12/2012,11/15/2012,by,AAP,ADVANCE AUTO PARTS INC,78.420905,950,,7.13,0,8,0,-74514.99,MSCO,0
11/12/2012,11/15/2012,cs,ARO,AEROPOSTALE INC,12.895798,5810,,174.3,0,8.01,0,-75106.9,DBAB,2637.0131
11/12/2012,11/15/2012,ss,CHS,CHICOS FAS INC,18.441899,8090,,242.7,3.35,8,0,148940.92,SUSQ,0
11/12/2012,11/15/2012,sl,DKS,DICKS SPORTING GOODS INC,49.0471,4370,,87.4,4.81,0,0,214243.62,BTIG,-10767.48
11/12/2012,11/13/2012,by,DKS   121117C00050000,DICKS SPORTING GOODS INC 11/17/12 @50 CALL,0.9917,66,,132,0,0,0,-6677.22,BTIG,0
11/12/2012,11/15/2012,ss,FDO,FAMILY DOLLAR STORES,66.21,1690,,50.7,2.51,8,0,111833.69,RAJA,0
11/12/2012,11/15/2012,ss,FOSL,FOSSIL INC,80.1226,1850,,37,3.33,8,0,148178.48,GSCO,0
11/12/2012,11/15/2012,by,FRAN,FRANCESCAS HLDGS CORP,25.340897,1660,,49.8,0,8,0,-42123.69,RAJA,0
11/12/2012,11/15/2012,by,HOTT,HOT TOPIC INC,8.4816,4380,,131.4,0,8,0,-37288.81,JANY,0
11/12/2012,11/15/2012,sl,LF,LEAPFROG ENTERPRISES INC CL A,7.5539,7130,,142.6,1.21,8,0,53707.5,GSCO,-8525.1084
11/12/2012,11/15/2012,by,LZB,LA Z BOY INC,15.6654,4770,,143.1,0,8,0,-74875.06,SUSQ,0
11/12/2012,11/15/2012,sl,MNRO,MONRO MUFFLER BRAKE INC,33.0869,2210,,66.3,1.64,8,0,73046.11,SALI,-2784.6699
11/12/2012,11/15/2012,cs,NKE,NIKE INC -CL B,92.490901,810,,16.2,0,0,0,-74933.83,BTIG,1206.9789
11/12/2012,11/15/2012,sl,ORLY,O'REILLY AUTOMOTIVE INC,88.222299,1270,,38.1,2.51,8,0,111993.71,SALI,-1410.743
11/12/2012,11/15/2012,cs,RGS,REGIS CORP MINN COM,16.1902,2800,,84,0,8,0,-45424.56,TAGC,975.2114
11/12/2012,11/15/2012,cs,SKS,SAKS INCORPORATED,9.886399,2830,,84.9,0,8,0,-28071.41,DBAB,761.6118
11/12/2012,11/15/2012,by,SKX,SKECHERS USA INC-CL A,15.763,4700,,141,0,8,0,-74235.1,BUCK,0
11/12/2012,11/15/2012,sl,ULTA,ULTA SALON COSMETCS & FRAG INC,87.089395,430,,8.6,0.84,8,0,37431,GSCO,-3921.7582
11/12/2012,11/15/2012,cs,WWW,WOLVERINE WORLD WIDE INC,41.656,1780,,35.6,0,0,0,-74183.28,BTIG,4911.3802
11/13/2012,11/16/2012,by,AAP,ADVANCE AUTO PARTS INC,79.254305,950,,28.5,0,8,0,-75328.09,SALI,0
11/13/2012,11/16/2012,cs,AEO,AMERICAN EAGLE OUTFITTERS NEW,19.698,3900,,117,0,8,0,-76947.2,PIPR,3632.0089
11/13/2012,11/16/2012,ss,ASNA,ASCENA RETAIL GROUP INC,19.558101,2760,,82.8,1.21,8,0,53888.35,RAJA,0
11/13/2012,11/16/2012,cs,CAB,CABELAS INC,46.775802,1620,,48.6,0,8,0,-75833.4,SALI,-2971.7308
11/13/2012,11/16/2012,ss,CHS,CHICOS FAS INC,18.5371,4090,,122.7,1.7,8,0,75684.34,STFL,0
11/13/2012,11/16/2012,by,DKS,DICKS SPORTING GOODS INC,50.9,2780,,55.6,0,0,0,-141557.6,BTIG,0
11/13/2012,11/16/2012,by,DKS,DICKS SPORTING GOODS INC,50.7023,2300,,69,0,8,0,-116692.29,PIPR,0
11/13/2012,11/14/2012,sl,DKS   121117C00050000,DICKS SPORTING GOODS INC 11/17/12 @50 CALL,1.2209,66,,132,0.19,0,0,7925.75,BTIG,1248.53
11/13/2012,11/13/2012,by,FADXX,GS FINANCIAL SQUARE MONEY,1,16626.48,,0,0,0,0,-16626.48,STUP,0
11/13/2012,11/16/2012,cs,FL,FOOT LOCKER INC,32.779,2290,,68.7,0,8,0,-75140.61,STFL,6450.2599
11/13/2012,11/16/2012,ss,FOSL,FOSSIL INC,81.0786,950,,28.5,1.73,8,0,76986.44,PIPR,0
11/13/2012,11/16/2012,by,GCO,GENESCO INC,57.9564,550,,16.5,0,8,0,-31900.52,SALI,0
11/13/2012,11/16/2012,sl,GCO,GENESCO INC,57.308109,550,,16.5,0.71,8,0,31494.25,SALI,-406.27
11/13/2012,11/16/2012,by,HOTT,HOT TOPIC INC,8.470199,4370,,131.1,0,8,0,-37153.87,BUCK,0
11/13/2012,11/16/2012,by,HWD,HARRY WINSTON DIAMOND CORP,13.1132,5780,,173.4,0,8,0,-75975.7,PIPR,0
11/13/2012,11/16/2012,sl,LTM,LIFE TIME FITNESS INC,44.6306,1200,,36,1.2,8,0,53511.52,PIPR,-1061.1099
11/13/2012,11/16/2012,cs,LULU,LULULEMON ATHLETICA INC,69.902796,1080,,8.1,0,8,0,-75511.12,SBSH,-2833.9405
11/13/2012,11/16/2012,by,LZB,LA Z BOY INC,15.8286,4860,,145.8,0,8,0,-77080.8,RAJA,0
11/13/2012,11/16/2012,sl,MNRO,MONRO MUFFLER BRAKE INC,32.433502,2310,,69.3,1.68,8,0,74842.41,BUCK,-3451.6563
11/13/2012,11/16/2012,cs,NKE,NIKE INC -CL B,92.055703,910,,18.2,0,8,0,-83796.89,GSCO,2976.9778
11/13/2012,11/16/2012,sl,SIX,SIX FLAGS ENT CORP,56.740098,1320,,39.6,1.68,8,0,74847.65,JANY,136.547
11/13/2012,11/16/2012,ss,SKS,SAKS INCORPORATED,9.8016,11580,,347.4,2.55,8,0,113144.58,TNIS,0
11/13/2012,11/16/2012,by,VRA,VERA BRADLEY INC,27.149698,2720,,81.6,0,8,0,-73936.78,RAJA,0
11/13/2012,11/16/2012,cs,WWW,WOLVERINE WORLD WIDE INC,41.514302,753,,15.06,0,8,0,-31283.33,GSCO,2176.3774
11/13/2012,11/16/2012,sl,XRT,SPDR S&P RETAIL,60.935898,2470,,18.53,3.38,8,0,150481.76,MSCO,-3619.6609
11/14/2012,11/19/2012,by,ABG,ASBURY AUTOMOTIVE GROUP INC,28.102202,990,,29.7,0,8,0,-27858.88,MLCO,0
11/14/2012,11/19/2012,by,ANF,ABERCROMBIE & FITCH CO-CL A,41.844501,2770,,20.78,0,8,0,-115938.05,MSCO,0
11/14/2012,11/19/2012,sl,ANN,ANN INC,33.205806,620,,4.65,0.47,8,0,20574.48,MSCO,-1242.83
11/14/2012,11/19/2012,cs,ARO,AEROPOSTALE INC,13.520999,5321,,159.63,0,8,0,-72112.87,BUCK,1513.7631
11/14/2012,11/19/2012,ss,ARO,AEROPOSTALE INC,13.8386,4450,,133.5,1.38,8,0,61438.89,SUSQ,0
11/14/2012,11/19/2012,by,BONT,BON-TON STORES INC,10.974,3460,,103.8,0,8,0,-38081.84,DBAB,0
11/14/2012,11/19/2012,ss,CHS,CHICOS FAS INC,17.937297,1980,,59.4,0.8,8,0,35447.65,STFL,0
11/14/2012,11/19/2012,cs,DLTR,DOLLAR TREE INC,37.6836,2786,,55.72,0,0,0,-105042.23,BTIG,773.4371
11/14/2012,11/15/2012,by,DLTR  121117P00037500,DOLLAR TREE INC 11/17/12 @37.5 PUT,1,62,,124,0,0,0,-6324,BTIG,0
11/14/2012,11/14/2012,sl,FADXX,GS FINANCIAL SQUARE MONEY,1,142504.75,,0,0,0,0,142504.75,STUP,0
11/14/2012,11/19/2012,ss,FNP,FIFTH & PAC COS INC,11.189899,6760,,202.8,1.7,8,0,75431.22,MSCO,0
11/14/2012,11/19/2012,by,HWD,HARRY WINSTON DIAMOND CORP,13.4485,5570,,167.1,0,8,0,-75083.25,PIPR,0
11/14/2012,11/19/2012,by,KMX,CARMAX INC,33.0226,1100,,33,0,8,0,-36365.86,TNIS,0
11/14/2012,11/19/2012,sl,LAD,LITHIA MTRS INC CL A,31.875897,1170,,35.1,0.84,8,0,37250.86,TNIS,-1359.9585
11/14/2012,11/19/2012,sl,LF,LEAPFROG ENTERPRISES INC CL A,7.549204,2500,,18.75,0.43,8.01,0,18845.82,MSCO,-2576.692
11/14/2012,11/19/2012,sl,LF,LEAPFROG ENTERPRISES INC CL A,7.431401,2440,,73.2,0.41,8,0,18051.01,MSCO,-2228.0171
11/14/2012,11/19/2012,sl,LTM,LIFE TIME FITNESS INC,44.151196,1270,,9.53,1.26,8,0,56053.23,MSCO,-711.1083
11/14/2012,11/19/2012,sl,MNRO,MONRO MUFFLER BRAKE INC,31.8301,2190,,65.7,1.57,8,0,69632.65,JANY,-4142.1501
11/14/2012,11/19/2012,sl,SIX,SIX FLAGS ENT CORP,56.106104,670,,5.03,0.85,8,0,37577.21,MSCO,-202.683
11/14/2012,11/19/2012,by,VRA,VERA BRADLEY INC,26.814601,1380,,41.4,0,8,0,-37053.55,MSCO,0
11/14/2012,11/19/2012,ss,WSM,WILLIAMS-SONOMA INC,44.675503,1390,,27.8,1.4,0,0,62069.75,BTIG,0
11/14/2012,11/19/2012,ss,WWW,WOLVERINE WORLD WIDE INC,40.486199,2760,,82.8,2.51,8,0,111648.6,BUCK,0
11/14/2012,11/19/2012,by,XRT,SPDR S&P RETAIL,60.1771,2500,,18.75,0,8,0,-150469.5,MSCO,0
11/15/2012,11/20/2012,by,ABG,ASBURY AUTOMOTIVE GROUP INC,28.407298,1340,,40.2,0,8,0,-38113.98,JANY,0
11/15/2012,11/20/2012,by,ANF,ABERCROMBIE & FITCH CO-CL A,41.844402,1790,,53.7,0,8,0,-74963.18,SALI,0
11/15/2012,11/20/2012,ss,CAB,CABELAS INC,44.3086,800,,24,0.8,8,0,35414.08,JANY,0
11/15/2012,11/20/2012,ss,DLTR,DOLLAR TREE INC,39.179291,480,,9.6,0.43,0,0,18796.03,BTIG,0
11/15/2012,11/20/2012,ss,DLTR,DOLLAR TREE INC,38.9389,2500,,75,2.19,8,0,97262.06,SALI,0
11/15/2012,11/15/2012,by,FADXX,GS FINANCIAL SQUARE MONEY,1,263511.79,,0,0,0,0,-263511.79,STUP,0
11/15/2012,11/20/2012,ss,FL,FOOT LOCKER INC,31.8572,2100,,63,1.5,8,0,66827.62,SALI,0
11/15/2012,11/20/2012,sl,FRAN,FRANCESCAS HLDGS CORP,23.8862,3200,,96,1.72,8,0,76330.12,STFL,-11862.6071
11/15/2012,11/20/2012,cs,GNC,GNC HLDGS INC COM CL A,33.107798,1190,,35.7,0,8,0,-39441.98,RAJA,2061.8999
11/15/2012,11/20/2012,cs,GPS,GAP INC,33.050299,4040,,121.2,0,8,0,-133652.41,GSCO,6361.7206
11/15/2012,11/16/2012,by,GPS   121117P00032500,GAP INC DEL 11/17/12 @32.5 PUT,0.568,75,,75,0,0,0,-4335,BTIG,0
11/15/2012,11/20/2012,cs,JCP,J.C. PENNEY CO INC,16.6541,2400,,72,0,8,0,-40049.84,RAJA,8904.89
11/15/2012,11/20/2012,by,LAD,LITHIA MTRS INC CL A,31.9981,1190,,35.7,0,8,0,-38121.44,JANY,0
11/15/2012,11/20/2012,sl,LF,LEAPFROG ENTERPRISES INC CL A,7.139,5220,,156.6,0.84,8,0,37100.14,RAJA,-6283.6802
11/15/2012,11/20/2012,ss,LULU,LULULEMON ATHLETICA INC,65.7212,1150,,34.5,1.7,8,0,75535.18,SALI,0
11/15/2012,11/20/2012,sl,LZB,LA Z BOY INC,14.5431,4170,,125.1,1.36,8,0,60510.27,SUSQ,-5626.9596
11/15/2012,11/20/2012,cs,RGS,REGIS CORP MINN COM,16.1246,2300,,69,0,8,0,-37163.58,RAJA,950.5179
11/15/2012,11/20/2012,sl,SIX,SIX FLAGS ENT CORP,55.833603,1310,,39.3,1.64,8,0,73093.08,SUSQ,-403.6998
11/15/2012,11/20/2012,by,SKX,SKECHERS USA INC-CL A,15.516599,4970,,149.1,0,8,0,-77274.6,SUSQ,0
11/15/2012,11/20/2012,by,ULTA,ULTA SALON COSMETCS & FRAG INC,88.7484,850,,6.38,0,8,0,-75450.52,SBSH,0
11/15/2012,11/20/2012,by,VRA,VERA BRADLEY INC,27.0734,1300,,9.75,0,8,0,-35213.17,SBSH,0
11/15/2012,11/20/2012,ss,WSM,WILLIAMS-SONOMA INC,43.584296,1180,,8.85,1.16,8,0,51411.46,SBSH,0
11/15/2012,11/20/2012,ss,WSM,WILLIAMS-SONOMA INC,44.8473,2500,,75,2.52,8,0,112032.73,STFL,0
11/15/2012,11/20/2012,ss,WWW,WOLVERINE WORLD WIDE INC,40.387698,930,,27.9,0.85,8,0,37523.81,SALI,0
11/15/2012,11/20/2012,by,XRT,SPDR S&P RETAIL,60.2118,1250,,9.38,0,8,0,-75282.13,SBSH,0
11/16/2012,11/21/2012,by,AAP,ADVANCE AUTO PARTS INC,77.148899,1090,,32.7,0,8,0,-84133,STFL,0
11/16/2012,11/21/2012,by,BBY,BEST BUY CO INC,14.0791,2900,,58,0,0,0,-40887.39,BTIG,0
11/16/2012,11/21/2012,by,BBY,BEST BUY CO INC,13.742,5400,,162,0,8,0,-74376.8,MLCO,0
11/16/2012,11/21/2012,ss,CAB,CABELAS INC,45.0072,850,,6.38,0.86,8,0,38240.88,SBSH,0
11/16/2012,11/21/2012,sl,DKS,DICKS SPORTING GOODS INC,49.985701,1510,,45.3,1.7,8,0,75423.41,TNIS,-1465.79
11/16/2012,11/16/2012,sl,DLTR  121117P00037500,DOLLAR TREE INC 11/17/12 @37.5 PUT,0,62,,0,0,0,0,0,STUP,-6324
11/16/2012,11/21/2012,cs,DSW,DSW INC CL A,58.892492,1280,,38.4,0,8.01,0,-75428.8,SUSQ,6138.7625
11/16/2012,11/21/2012,cs,ETH,ETHAN ALLEN INTERIORS INC,27.807693,490,,14.7,0,8,0,-13648.47,BUCK,-214.46
11/16/2012,11/21/2012,ss,ETH,ETHAN ALLEN INTERIORS INC,27.463306,490,,14.7,0.31,8,0,13434.01,BUCK,0
11/16/2012,11/16/2012,sl,FADXX,GS FINANCIAL SQUARE MONEY,1,241497.05,,0,0,0,0,241497.05,STUP,0
11/16/2012,11/21/2012,ss,FL,FOOT LOCKER INC,33.432803,1170,,35.1,0.88,8,0,39072.4,BUCK,0
11/16/2012,11/21/2012,cs,FOSL,FOSSIL INC,82.100797,1380,,41.4,0,8,0,-113348.5,BUCK,-2815.3636
11/16/2012,11/21/2012,by,FRAN,FRANCESCAS HLDGS CORP,24.676898,3060,,91.8,0,8,0,-75611.11,SUSQ,0
11/16/2012,11/21/2012,cs,GNC,GNC HLDGS INC COM CL A,32.812304,1150,,8.63,0,8,0,-37750.78,SBSH,3387.5095
11/16/2012,11/21/2012,ss,GPS,GAP INC,33.4586,3400,,25.5,2.55,8,0,113723.19,MSCO,0
11/16/2012,11/16/2012,sl,GPS   121117P00032500,GAP INC DEL 11/17/12 @32.5 PUT,0,75,,0,0,0,0,0,STUP,-4335
11/16/2012,11/21/2012,by,HWD,HARRY WINSTON DIAMOND CORP,13.434301,2820,,84.6,0,8,0,-37977.33,MLCO,0
11/16/2012,11/21/2012,cs,JCP,J.C. PENNEY CO INC,16.3058,4620,,138.6,0,8,0,-75479.4,SUSQ,20324.2926
11/16/2012,11/21/2012,sl,LTM,LIFE TIME FITNESS INC,45.004101,2570,,77.1,2.6,8,0,115572.84,STFL,1882.2782
11/16/2012,11/21/2012,sl,ORLY,O'REILLY AUTOMOTIVE INC,89.911401,1220,,36.6,2.46,8,0,109644.85,STFL,1028.713
11/16/2012,11/21/2012,ss,PIR,PIER 1 IMPORTS INC,18.362797,1980,,59.4,0.82,8,0,36290.12,PIPR,0
11/16/2012,11/21/2012,by,SKX,SKECHERS USA INC-CL A,15.9795,4000,,80,0,0,0,-63998,BTIG,0
11/16/2012,11/21/2012,by,SKX,SKECHERS USA INC-CL A,15.9648,1000,,7.5,0,8,0,-15980.3,SBSH,0
11/16/2012,11/21/2012,by,SKX,SKECHERS USA INC-CL A,15.8789,4000,,120,0,8,0,-63643.6,TNIS,0
11/16/2012,11/21/2012,by,ULTA,ULTA SALON COSMETCS & FRAG INC,87.8808,850,,25.5,0,8,0,-74732.18,BUCK,0
11/16/2012,11/21/2012,ss,WSM,WILLIAMS-SONOMA INC,43.054202,1780,,53.4,1.72,8,0,76573.36,SALI,0
11/16/2012,11/21/2012,ss,WWW,WOLVERINE WORLD WIDE INC,40.5795,940,,7.05,0.86,8,0,38128.82,MSCO,0
11/16/2012,11/21/2012,by,XRT,SPDR S&P RETAIL,60.3691,1190,,23.8,0,0,0,-71863.03,BTIG,0
11/19/2012,11/23/2012,cs,ARO,AEROPOSTALE INC,13.372199,5729,,171.87,0,8,0,-76789.2,BUCK,3452.6732
11/19/2012,11/23/2012,sl,BBY,BEST BUY CO INC,13.7635,5440,,163.2,1.68,8,0,74700.56,PIPR,-7936.8881
11/19/2012,11/23/2012,cs,CHS,CHICOS FAS INC,18.158901,3940,,118.2,0,8,0,-71672.27,SALI,-140.0461
11/19/2012,11/23/2012,cs,CHS,CHICOS FAS INC,18.1839,10220,,204.4,0,8,0,-186051.86,SALI,2488.8261
11/19/2012,11/20/2012,by,CHS   121222P00018000,CHICOS FAS INC 12/22/12 @18 PUT,0.8967,227,,227,0,100.89,0,-20682.98,SALI,0
11/19/2012,11/23/2012,cs,DSW,DSW INC CL A,62.392916,240,,1.8,0,8,0,-14984.1,SBSH,799.1701
11/19/2012,11/19/2012,sl,FADXX,GS FINANCIAL SQUARE MONEY,1,251795.46,,0,0,0,0,251795.46,STUP,0
11/19/2012,11/23/2012,cs,FDO,FAMILY DOLLAR STORES,69.349199,2310,,17.33,0,8,0,-160221.98,SBSH,-7541.6349
11/19/2012,11/23/2012,sl,HIBB,HIBBETT SPORTS INC,53.8617,2740,,54.8,3.31,8,0,147514.95,GSCO,-12190.1696
11/19/2012,11/23/2012,cs,JCP,J.C. PENNEY CO INC,16.739501,4450,,133.5,0,8,0,-74632.28,SUSQ,34884.588
11/19/2012,11/23/2012,by,LF,LEAPFROG ENTERPRISES INC CL A,7.917299,4740,,142.2,0,8,0,-37678.2,TNIS,0
11/19/2012,11/23/2012,by,LZB,LA Z BOY INC,15.834101,2370,,71.1,0,8,0,-37605.92,RAJA,0
11/19/2012,11/23/2012,cs,RGS,REGIS CORP MINN COM,16.4613,3200,,96,0,8,0,-52780.16,SUSQ,248.1501
11/19/2012,11/23/2012,sl,SIX,SIX FLAGS ENT CORP,56.995902,1640,,12.3,2.1,8,0,93450.88,MSCO,2485.2645
11/19/2012,11/23/2012,sl,VFC,VF CORP,156.868597,1590,,31.8,5.59,0,0,249383.68,BTIG,-3398.29
11/19/2012,11/23/2012,ss,WSM,WILLIAMS-SONOMA INC,45.069398,1680,,50.4,1.7,8,0,75656.49,TNIS,0
11/20/2012,11/26/2012,sl,BBY,BEST BUY CO INC,11.969701,4250,,127.5,1.14,8,0,50734.59,STFL,-13273.7841
11/20/2012,11/21/2012,sl,CHS   121222P00018000,CHICOS FAS INC 12/22/12 @18 PUT,0.6621,227,,227,0.34,100.89,0,14701.44,SALI,-5981.54
11/20/2012,11/26/2012,cs,DLTR,DOLLAR TREE INC,41.582898,2870,,86.1,0,8,0,-119437.02,JANY,-8556.8774
11/20/2012,11/26/2012,cs,DSW,DSW INC CL A,67.999795,490,,9.8,0,0,0,-33329.7,BTIG,-1105.5236
11/20/2012,11/26/2012,ss,DSW,DSW INC CL A,68.2048,500,,10,0.77,0,0,34091.63,BTIG,0
11/20/2012,11/20/2012,sl,FADXX,GS FINANCIAL SQUARE MONEY,1,329515.95,,0,0,0,0,329515.95,STUP,0
11/20/2012,11/26/2012,sl,HIBB,HIBBETT SPORTS INC,53.674902,1940,,58.2,2.34,8,0,104060.77,PIPR,-2677.5604
11/20/2012,11/26/2012,cs,RGS,REGIS CORP MINN COM,16.28,200,,4,0,0,0,-3260,BTIG,54.2694
11/20/2012,11/26/2012,sl,SIX,SIX FLAGS ENT CORP,56.7784,500,,10,0.64,8,0,28370.56,GSCO,769.3604
11/20/2012,11/26/2012,sl,URBN,URBAN OUTFITTERS INC,36.7477,2000,,60,1.65,8,0,73425.75,PIPR,297.5644
11/21/2012,11/27/2012,by,BBY,BEST BUY CO INC,11.804599,3170,TRADE REPORTED 11/23/2012,63.4,0,0,0,-37483.98,BTIG,0
11/21/2012,11/27/2012,sl,BONT,BON-TON STORES INC,11.2256,4900,,147,1.24,8,0,54849.2,BUCK,-10325.9906
11/21/2012,11/27/2012,ss,DSW,DSW INC CL A,67.042298,670,TRADE REPORTED 11/23/2012,13.4,1.01,0,0,44903.93,BTIG,0
11/21/2012,11/21/2012,sl,FADXX,GS FINANCIAL SQUARE MONEY,1,298192.77,,0,0,0,0,298192.77,STUP,0
11/21/2012,11/27/2012,cs,FNP,FIFTH & PAC COS INC,11.933601,3060,,61.2,0,8,0,-36586.02,GSCO,-2441.1186
11/21/2012,11/27/2012,by,FRAN,FRANCESCAS HLDGS CORP,26.529798,1390,,10.43,0,8,0,-36894.85,SBSH,0
11/21/2012,11/27/2012,ss,JCP,J.C. PENNEY CO INC,17.193,4350,,87,1.68,0,0,74700.87,BTIG,0
11/21/2012,11/27/2012,by,LF,LEAPFROG ENTERPRISES INC CL A,8.4254,4450,,133.5,0,8,0,-37634.53,TNIS,0
11/21/2012,11/27/2012,by,LZB,LA Z BOY INC,16.339701,4550,,136.5,0,8,0,-74490.14,RAJA,0
11/21/2012,11/27/2012,cs,PIR,PIER 1 IMPORTS INC,19.944702,1980,,59.4,0,8,0,-39557.91,TNIS,-3267.79
11/21/2012,11/27/2012,sl,SIX,SIX FLAGS ENT CORP,57.092702,1210,,24.2,1.55,8,0,69048.42,GSCO,2253.5169
11/21/2012,11/27/2012,sl,SKX,SKECHERS USA INC-CL A,18.834698,1990,,59.7,0.84,8,0,37412.51,SUSQ,5573.505
11/21/2012,11/27/2012,sl,URBN,URBAN OUTFITTERS INC,37.413598,2040,,61.2,1.71,8,0,76252.83,BUCK,3419.9475
11/23/2012,11/28/2012,by,ABG,ASBURY AUTOMOTIVE GROUP INC,30.5939,1200,,24,0,8,0,-36744.68,GSCO,0
11/23/2012,11/28/2012,sl,BONT,BON-TON STORES INC,11.165,3960,,118.8,1,8,0,44085.6,MSCO,-3716.5346
11/23/2012,11/28/2012,cs,DLTR,DOLLAR TREE INC,41.945998,2904,,58.08,0,8,0,-121877.26,GSCO,-8775.9366
11/23/2012,11/23/2012,by,FADXX,GS FINANCIAL SQUARE MONEY,1,464810.3,,0,0,0,0,-464810.3,STUP,0
11/23/2012,11/28/2012,ss,JCP,J.C. PENNEY CO INC,17.215899,4260,,127.8,1.65,8,0,73202.28,TNIS,0
11/23/2012,11/28/2012,by,LAD,LITHIA MTRS INC CL A,34.4782,1100,,22,0,8,0,-37956.02,GSCO,0
11/23/2012,11/23/2012,dv,LAD,LITHIA MTRS INC CL A,0,0,"LAD A/C DIV ON 6,620 SHARES",0,0,0,0,662,,0
11/23/2012,11/28/2012,by,LF,LEAPFROG ENTERPRISES INC CL A,8.531299,2770,,83.1,0,8,0,-23722.8,SUSQ,0
11/23/2012,11/23/2012,dv,RGS,REGIS CORP MINN COM,0,0,"RGS A/C DIV ON 18,040 SHARES",0,0,0,0,-1082.4,,0
11/23/2012,11/28/2012,cs,RUE,RUE21 INC,28.8,200,,4,0,8,0,-5772,GSCO,244.406
11/23/2012,11/28/2012,sl,XRT,SPDR S&P RETAIL,63.063398,1930,,38.6,2.73,8,0,121663.03,GSCO,4444.2271
11/26/2012,11/29/2012,by,ARO,AEROPOSTALE INC,13.7721,2990,,22.43,0,8,0,-41209.01,SBSH,0
11/26/2012,11/29/2012,by,ARO,AEROPOSTALE INC,13.6084,8000,,240,0,8,0,-109115.2,STFL,0
11/26/2012,11/29/2012,sl,BONT,BON-TON STORES INC,11.570299,2770,,55.4,0.72,8,0,31985.61,GSCO,-1382.2338
11/26/2012,11/29/2012,cs,DG,DOLLAR GENERAL CORP,49.211101,1480,,44.4,0,8,0,-72884.83,JPMS,-3337.7271
